Trajectories
100
,,Patient 1:O,,,Patient 1:X,,,Patient 1:Y,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
883,0,-286.845,260.985,1538.04,-323.801,264.981,1537.6,-284.616,274.084,1485.08
884,0,-286.864,260.971,1538.02,-323.797,264.985,1537.6,-284.624,274.068,1485.05
885,0,-286.714,260.93,1537.94,-323.797,264.915,1537.57,-284.622,274,1485
886,0,-286.69,260.919,1537.92,-323.779,264.867,1537.55,-284.595,273.928,1484.95
887,0,-286.699,260.899,1537.9,-323.657,264.824,1537.51,-284.612,273.843,1484.9
888,0,-286.697,260.839,1537.88,-323.653,264.736,1537.47,-284.593,273.799,1484.85
889,0,-286.79,260.791,1537.91,-323.649,264.646,1537.43,-284.582,273.741,1484.85
890,0,-286.782,260.692,1537.85,-323.7,264.525,1537.45,-284.565,273.661,1484.79
891,0,-286.751,260.583,1537.8,-323.663,264.401,1537.39,-284.542,273.572,1484.74
892,0,-286.713,260.462,1537.75,-323.672,264.139,1537.28,-284.526,273.499,1484.72
893,0,-286.685,260.303,1537.7,-323.676,264.058,1537.25,-284.512,273.394,1484.69
894,0,-286.663,260.189,1537.64,-323.674,263.93,1537.21,-284.483,273.301,1484.67
895,0,-286.641,260.058,1537.58,-323.656,263.818,1537.21,-284.487,273.194,1484.63
896,0,-286.627,259.944,1537.54,-323.61,263.812,1537.23,-284.464,273.088,1484.61
897,0,-286.618,259.859,1537.56,-323.572,263.765,1537.2,-284.461,273.009,1484.57
898,0,-286.616,259.801,1537.55,-323.556,263.686,1537.18,-284.431,272.906,1484.55
899,0,-286.579,259.739,1537.55,-323.551,263.643,1537.16,-284.423,272.86,1484.56
900,0,-286.565,259.697,1537.55,-323.507,263.558,1537.11,-284.396,272.776,1484.51
901,0,-286.555,259.636,1537.55,-323.499,263.529,1537.09,-284.384,272.77,1484.55
902,0,-286.558,259.616,1537.55,-323.48,263.461,1537.08,-284.345,272.638,1484.48
903,0,-286.54,259.589,1537.54,-323.463,263.444,1537.05,-284.296,272.623,1484.48
904,0,-286.522,259.567,1537.53,-323.446,263.408,1537.03,-284.293,272.609,1484.47
905,0,-286.508,259.557,1537.52,-323.415,263.38,1536.99,-284.269,272.559,1484.44
906,0,-286.513,259.546,1537.49,-323.418,263.367,1536.97,-284.248,272.52,1484.44
907,0,-286.509,259.558,1537.47,-323.39,263.323,1536.95,-284.237,272.485,1484.35
908,0,-286.487,259.521,1537.43,-323.386,263.225,1536.84,-284.203,272.455,1484.32
909,0,-286.443,259.61,1537.44,-323.37,263.224,1536.82,-284.189,272.443,1484.25
910,0,-286.422,259.591,1537.37,-323.356,263.194,1536.75,-284.173,272.403,1484.2
911,0,-286.394,259.498,1537.22,-323.354,263.196,1536.69,-284.159,272.37,1484.11
912,0,-286.367,259.471,1537.09,-323.348,263.165,1536.6,-284.139,272.311,1483.99
913,0,-286.34,259.439,1536.98,-323.4,263.204,1536.6,-284.107,272.27,1483.87
914,0,-286.384,259.394,1536.93,-323.411,263.212,1536.5,-284.122,272.255,1483.78
915,0,-286.398,259.386,1536.87,-323.327,263.197,1536.34,-284.092,272.192,1483.68
916,0,-286.292,259.312,1536.72,-323.409,263.2,1536.28,-284.082,272.153,1483.56
917,0,-286.389,259.338,1536.74,-323.423,263.201,1536.14,-284.099,272.167,1483.45
918,0,-286.392,259.346,1536.66,-323.421,263.242,1536.04,-284.102,272.125,1483.39
919,0,-286.365,259.387,1536.62,-323.37,263.279,1535.96,-284.079,272.167,1483.33
920,0,-286.351,259.413,1536.56,-323.357,263.35,1535.92,-284.058,272.194,1483.28
921,0,-286.181,259.479,1536.47,-323.366,263.387,1535.85,-284.073,272.226,1483.23
922,0,-286.294,259.531,1536.49,-323.334,263.473,1535.79,-284.058,272.253,1483.19
923,0,-286.267,259.587,1536.44,-323.383,263.478,1535.73,-284.021,272.304,1483.15
924,0,-286.243,259.674,1536.39,-323.384,263.569,1535.71,-284.03,272.37,1483.14
925,0,-286.226,259.753,1536.37,-323.365,263.635,1535.69,-284.006,272.436,1483.13
926,0,-286.114,259.807,1536.27,-323.311,263.673,1535.66,-284.025,272.568,1483.12
927,0,-286.158,259.908,1536.3,-323.292,263.753,1535.65,-284.019,272.627,1483.1
928,0,-286.134,260.009,1536.26,-323.275,263.806,1535.61,-284.005,272.703,1483.07
929,0,-286.097,260.053,1536.22,-323.221,263.851,1535.58,-283.955,272.761,1483.03
930,0,-286.05,260.168,1536.22,-323.188,263.949,1535.59,-283.934,272.866,1483.01
931,0,-286.014,260.203,1536.16,-323.127,263.995,1535.58,-283.894,272.944,1482.96
932,0,-285.975,260.233,1536.16,-323.113,264.032,1535.55,-283.873,272.973,1482.94
933,0,-285.935,260.224,1536.16,-323.084,264.032,1535.55,-283.845,273.02,1482.92
934,0,-285.898,260.241,1536.17,-323.055,264,1535.55,-283.804,272.99,1482.93
935,0,-285.856,260.221,1536.23,-322.998,263.997,1535.59,-283.74,272.956,1482.96
936,0,-285.798,260.203,1536.29,-322.938,263.977,1535.61,-283.723,272.956,1483.01
937,0,-285.752,260.217,1536.37,-322.934,263.955,1535.65,-283.527,272.767,1483.03
938,0,-285.701,260.246,1536.45,-322.804,263.991,1535.73,-283.435,272.753,1483.1
939,0,-285.668,260.249,1536.5,-322.72,264.02,1535.8,-283.373,272.78,1483.18
940,0,-285.615,260.273,1536.56,-322.607,264.078,1535.89,-283.37,272.852,1483.29
941,0,-285.55,260.298,1536.64,-322.509,264.116,1535.96,-283.314,272.933,1483.36
942,0,-285.475,260.364,1536.7,-322.404,264.161,1536.02,-283.266,273.126,1483.59
943,0,-285.428,260.432,1536.77,-322.311,264.205,1536.1,-283.12,273.232,1483.71
944,0,-285.303,260.488,1536.84,-322.221,264.251,1536.15,-283.018,273.301,1483.75
945,0,-285.139,260.569,1536.88,-321.976,264.293,1536.14,-282.866,273.319,1483.79
946,0,-285,260.686,1536.94,-321.911,264.336,1536.21,-282.785,273.335,1483.82
947,0,-284.869,260.84,1537.02,-321.843,264.524,1536.37,-282.623,273.444,1483.9
948,0,-284.758,261.01,1537.09,-321.743,264.643,1536.47,-282.542,273.6,1483.97
949,0,-284.654,261.183,1537.18,-321.674,264.809,1536.56,-282.407,273.87,1484.04
950,0,-284.511,261.39,1537.24,-321.568,265.076,1536.65,-282.306,274.128,1484.12
951,0,-284.401,261.686,1537.35,-321.466,265.293,1536.71,-282.202,274.385,1484.23
952,0,-284.217,262.102,1537.44,-321.257,265.672,1536.8,-282.036,274.63,1484.29
953,0,-284.08,262.517,1537.49,-321.041,266.071,1536.9,-281.887,274.875,1484.3
954,0,-283.869,263.004,1537.6,-320.829,266.336,1536.96,-281.686,275.219,1484.33
955,0,-283.71,263.414,1537.71,-320.508,266.631,1536.97,-281.548,275.843,1484.56
956,0,-283.519,263.686,1537.76,-320.345,266.954,1537.03,-281.295,276.229,1484.57
957,0,-283.22,264.125,1537.85,-320.201,267.608,1537.27,-281.196,276.555,1484.55
958,0,-283.021,264.669,1537.94,-320.076,268.068,1537.42,-281.073,276.822,1484.54
959,0,-282.867,265.128,1538.03,-319.958,268.418,1537.44,-280.855,277.359,1484.65
960,0,-282.736,265.523,1538.1,-319.737,268.97,1537.46,-280.656,277.822,1484.76
961,0,-282.617,266.031,1538.29,-319.446,269.54,1537.54,-280.364,278.112,1484.76
962,0,-282.269,266.675,1538.35,-319.143,269.986,1537.58,-280.099,278.42,1484.77
963,0,-281.916,267.231,1538.36,-318.987,270.582,1537.74,-279.891,279.131,1485
964,0,-281.77,267.82,1538.36,-318.771,271.258,1537.97,-279.65,279.741,1485.12
965,0,-281.545,268.567,1538.49,-318.567,271.745,1538.01,-279.422,280.196,1485.14
966,0,-281.35,269.116,1538.6,-318.208,272.435,1537.88,-279.322,281.003,1485.25
967,0,-281.078,269.903,1538.69,-318.052,273.273,1537.92,-278.955,281.635,1485.21
968,0,-280.729,270.796,1538.7,-317.753,273.843,1537.86,-278.8,282.097,1485.15
969,0,-280.53,271.599,1538.66,-317.519,274.822,1538.08,-278.538,283.011,1485.2
970,0,-280.27,272.521,1538.68,-317.273,275.834,1538.05,-278.209,283.95,1485.16
971,0,-280.041,273.54,1538.56,-316.957,276.87,1538.06,-277.954,284.682,1485.16
972,0,-279.763,274.733,1538.68,-316.774,277.904,1537.97,-277.685,285.833,1485.07
973,0,-279.426,275.853,1538.7,-316.504,279.209,1537.97,-277.419,286.838,1485.1
974,0,-279.003,277.15,1538.59,-316.097,280.466,1538.01,-277.102,287.942,1485.08
975,0,-278.754,278.628,1538.71,-315.767,281.695,1537.88,-276.695,289.309,1485.03
976,0,-278.526,279.942,1538.74,-315.511,283.21,1537.92,-276.444,290.299,1484.86
977,0,-278.021,281.308,1538.49,-315.16,284.661,1537.95,-276.092,291.791,1484.81
978,0,-277.702,283.097,1538.6,-314.872,286.314,1537.77,-275.721,293.038,1484.79
979,0,-277.387,284.765,1538.62,-314.403,287.972,1537.81,-275.297,294.533,1484.71
980,0,-276.996,286.503,1538.28,-314.114,289.736,1537.75,-274.984,296.272,1484.58
981,0,-276.758,288.424,1538.38,-313.73,291.651,1537.54,-274.635,297.909,1484.56
982,0,-276.306,290.156,1538.08,-313.422,293.633,1537.45,-274.227,299.653,1484.39
983,0,-275.949,292.136,1537.95,-313.048,295.579,1537.19,-273.944,301.354,1484.04
984,0,-275.501,294.368,1537.78,-312.585,297.551,1536.82,-273.591,303.122,1483.6
985,0,-275.196,296.412,1537.5,-312.316,299.887,1536.7,-273.09,305.101,1483.17
986,0,-274.883,298.636,1537.13,-311.883,302.026,1536.26,-272.84,307.048,1482.96
987,0,-274.446,300.824,1536.67,-311.573,304.124,1535.89,-272.386,308.912,1482.5
988,0,-274.053,302.965,1536.09,-311.173,306.375,1535.47,-272.097,311.006,1481.93
989,0,-273.754,305.462,1535.58,-310.76,308.576,1534.85,-271.679,313.237,1481.47
990,0,-273.378,307.845,1534.94,-310.546,311.141,1534.22,-271.388,315.373,1480.92
991,0,-273.152,310.246,1534.32,-310.127,313.672,1533.58,-271.074,317.765,1480.21
992,0,-272.77,313.04,1533.65,-309.81,316.223,1532.89,-270.672,320.059,1479.5
993,0,-272.529,315.596,1532.99,-309.543,318.862,1532.06,-270.314,322.42,1478.57
994,0,-272.108,318.261,1532.01,-309.227,321.396,1531.22,-269.985,324.801,1477.85
995,0,-271.899,320.751,1531.24,-308.871,324.116,1530.24,-269.842,327.01,1476.65
996,0,-271.511,323.347,1529.93,-308.684,326.759,1529.23,-269.471,329.244,1475.67
997,0,-271.274,326.095,1528.93,-308.403,329.21,1528.02,-269.204,331.457,1474.25
998,0,-271.068,328.601,1527.64,-308.097,331.853,1526.68,-269.055,333.942,1473
999,0,-270.857,331.274,1526.28,-307.96,334.492,1525.39,-268.804,336.323,1471.7
1000,0,-270.613,333.941,1524.82,-307.7,337.211,1523.91,-268.541,338.815,1470.3
1001,0,-270.392,336.595,1523.24,-307.614,339.827,1522.32,-268.339,341.175,1468.68
1002,0,-270.234,339.043,1521.59,-307.306,342.573,1520.67,-268.211,343.436,1466.89
1003,0,-269.976,341.61,1519.7,-307.29,344.916,1518.8,-268.022,345.595,1464.92
1004,0,-269.837,344.191,1517.91,-307.077,347.373,1517.02,-268.002,347.871,1463.03
1005,0,-269.765,346.574,1515.83,-306.963,349.765,1514.9,-267.852,350.18,1461.14
1006,0,-269.72,349.035,1513.88,-306.773,352.284,1512.85,-267.699,352.35,1459.06
1007,0,-269.454,351.364,1511.62,-306.628,354.644,1510.73,-267.445,354.411,1456.83
1008,0,-269.48,353.841,1509.29,-306.444,357,1508.29,-267.432,356.713,1454.58
1009,0,-269.177,355.934,1506.86,-306.392,359.273,1505.89,-267.258,358.791,1452.08
1010,0,-269.118,358.28,1504.37,-306.211,361.472,1503.34,-267.156,360.662,1449.44
1011,0,-269.031,360.526,1501.72,-306.126,363.678,1500.73,-267.109,362.719,1446.88
1012,0,-268.931,362.517,1499.02,-305.927,365.741,1497.98,-266.873,364.601,1444.3
1013,0,-268.718,364.479,1496.27,-305.865,367.624,1495.08,-266.674,366.36,1441.38
1014,0,-268.747,366.32,1493.14,-305.793,369.549,1492.14,-266.73,368.246,1438.35
1015,0,-268.467,368.346,1490.23,-305.586,371.493,1489.18,-266.683,369.735,1435.43
1016,0,-268.458,370.15,1487.06,-305.525,373.391,1486.01,-266.459,371.402,1432.29
1017,0,-268.303,372.103,1483.88,-305.323,375.224,1482.8,-266.47,373.003,1429.08
1018,0,-268.266,373.724,1480.36,-305.275,377.022,1479.35,-266.243,374.772,1425.72
1019,0,-267.953,375.698,1477.11,-305.149,378.821,1476.04,-266.156,376.293,1422.38
1020,0,-268.023,377.34,1473.34,-305.026,380.647,1472.38,-266.033,377.982,1418.68
1021,0,-267.765,379.235,1469.82,-305.026,382.11,1468.51,-265.794,379.469,1415.16
1022,0,-267.637,380.947,1466.14,-304.952,383.855,1464.81,-265.768,380.993,1411.31
1023,0,-267.742,382.7,1462.15,-304.807,385.72,1461,-265.568,382.436,1407.36
1024,0,-267.532,384.443,1458.03,-304.72,387.483,1457,-265.583,383.861,1403.17
1025,0,-267.531,386.223,1453.93,-304.783,389.06,1452.64,-265.48,385.432,1399.24
1026,0,-267.625,387.863,1449.71,-304.646,390.944,1448.53,-265.516,386.774,1395.12
1027,0,-267.684,389.655,1445.41,-304.731,392.618,1444.22,-265.507,388.302,1390.77
1028,0,-267.638,391.402,1441.01,-304.51,394.401,1439.8,-265.427,389.939,1386.33
1029,0,-267.601,393.218,1436.49,-304.702,396.117,1435.19,-265.379,391.606,1381.89
1030,0,-267.498,394.814,1431.79,-304.671,397.644,1430.44,-265.466,393.058,1377.19
1031,0,-267.51,396.421,1427.07,-304.702,399.382,1425.8,-265.391,394.502,1372.48
1032,0,-267.528,397.896,1422.28,-304.717,400.776,1420.87,-265.331,395.681,1367.53
1033,0,-267.556,399.258,1417.22,-304.579,402.152,1415.88,-265.387,396.858,1362.54
1034,0,-267.427,400.809,1412.27,-304.602,403.79,1411.11,-265.274,397.924,1357.47
1035,0,-267.516,401.831,1407.2,-304.701,404.792,1405.79,-265.35,399.092,1352.52
1036,0,-267.613,402.866,1402,-304.755,405.82,1400.54,-265.368,400.127,1347.4
1037,0,-267.633,404.098,1396.67,-304.731,406.976,1395.26,-265.382,401.099,1342.03
1038,0,-267.665,405.39,1391.33,-304.83,408.214,1389.85,-265.413,402.138,1336.58
1039,0,-267.693,406.62,1386.01,-304.831,409.357,1384.42,-265.403,403.308,1331.38
1040,0,-267.825,407.669,1380.41,-304.917,410.374,1378.88,-265.505,404.042,1325.78
1041,0,-267.873,408.656,1374.96,-305.099,411.383,1373.37,-265.677,405.039,1320.17
1042,0,-267.971,409.679,1369.18,-305.1,412.423,1367.71,-265.607,406.098,1314.71
1043,0,-268.057,410.689,1363.63,-305.175,413.402,1361.93,-265.725,406.767,1308.83
1044,0,-268.22,411.607,1357.77,-305.283,414.296,1356.28,-265.727,407.592,1303.1
1045,0,-268.247,412.638,1351.98,-305.417,415.274,1350.46,-265.78,408.571,1297.43
1046,0,-268.294,413.605,1346.16,-305.39,416.336,1344.65,-266.013,409.21,1291.54
1047,0,-268.415,414.438,1340.4,-305.652,417.23,1338.84,-265.956,410.316,1285.92
1048,0,-268.458,415.511,1334.5,-305.683,418.208,1332.94,-265.999,411.326,1279.81
1049,0,-268.511,416.72,1328.6,-305.682,419.402,1326.95,-266.126,412.168,1274.11
1050,0,-268.625,417.915,1322.64,-305.831,420.448,1321.13,-266.3,413.224,1268.13
1051,0,-268.769,419.009,1316.89,-305.832,421.763,1315.32,-266.174,414.52,1262.43
1052,0,-268.834,420.316,1310.88,-305.915,423.089,1309.22,-266.339,415.689,1256.36
1053,0,-268.809,421.74,1304.96,-306.12,424.283,1303.37,-266.422,416.809,1250.41
1054,0,-269.015,423.04,1299.05,-306.144,425.591,1297.38,-266.543,418.146,1244.47
1055,0,-269.005,424.509,1293.31,-306.12,427.139,1291.68,-266.694,419.419,1238.69
1056,0,-269.097,425.927,1287.28,-306.374,428.562,1285.71,-266.696,420.632,1232.92
1057,0,-269.164,427.19,1281.56,-306.283,429.861,1279.99,-266.665,421.878,1227.07
1058,0,-269.338,428.504,1275.8,-306.302,431.173,1274.12,-266.736,422.995,1221.3
1059,0,-269.31,429.73,1270.07,-306.44,432.406,1268.56,-266.86,424.429,1215.67
1060,0,-269.288,431.053,1264.36,-306.546,433.701,1262.78,-266.975,425.598,1210.04
1061,0,-269.336,432.288,1258.69,-306.439,434.866,1257,-266.903,426.486,1204.16
1062,0,-269.328,433.461,1252.96,-306.404,436.103,1251.38,-266.892,427.416,1198.37
1063,0,-269.385,434.648,1247.21,-306.467,437.332,1245.66,-266.83,428.533,1192.86
1064,0,-269.332,435.769,1241.52,-306.445,438.411,1240.04,-266.909,429.691,1187.3
1065,0,-269.3,437.017,1235.85,-306.48,439.474,1234.19,-266.985,430.561,1181.45
1066,0,-269.33,438.221,1230,-306.462,440.722,1228.57,-267.001,431.911,1175.91
1067,0,-269.317,439.335,1224.44,-306.428,441.963,1222.85,-266.877,433.081,1170.16
1068,0,-269.346,440.594,1218.54,-306.47,443.037,1216.89,-266.913,433.859,1164.12
1069,0,-269.357,441.75,1212.68,-306.369,444.174,1211.21,-266.898,434.957,1158.41
1070,0,-269.436,442.967,1206.93,-306.511,445.43,1205.31,-266.967,436.146,1152.71
1071,0,-269.397,444.22,1200.98,-306.536,446.623,1199.4,-266.911,437.061,1146.92
1072,0,-269.339,445.241,1195.15,-306.37,447.761,1193.59,-267.016,438.234,1140.91
1073,0,-269.247,446.436,1189.27,-306.499,448.883,1187.66,-266.903,439.363,1135
1074,0,-269.295,447.652,1183.36,-306.495,449.904,1181.87,-266.75,440.468,1129.52
1075,0,-269.209,448.822,1177.63,-306.431,450.955,1175.84,-266.719,440.942,1123.21
1076,0,-269.273,449.795,1171.58,-306.365,452.077,1169.94,-266.791,441.996,1117.35
1077,0,-269.184,450.785,1165.6,-306.271,453.091,1164.18,-266.822,443.264,1111.84
1078,0,-269.048,451.818,1159.98,-306.334,453.976,1158.28,-266.73,444.088,1105.89
1079,0,-269.174,452.763,1154.16,-306.19,454.937,1152.5,-266.632,444.974,1099.95
1080,0,-269.077,453.702,1148.26,-306.157,456.001,1146.87,-266.535,445.948,1094.07
1081,0,-268.953,454.866,1142.67,-306.121,456.97,1141,-266.4,446.735,1088.57
1082,0,-268.874,455.732,1137.01,-306.078,457.811,1135.31,-266.395,447.885,1082.99
1083,0,-268.871,456.536,1131.34,-306.098,458.81,1129.75,-266.461,448.594,1077.09
1084,0,-268.914,457.571,1125.65,-306.029,459.662,1124.25,-266.329,449.715,1071.71
1085,0,-268.877,458.458,1120.24,-305.917,460.385,1118.69,-266.32,450.643,1066.16
1086,0,-268.773,459.224,1114.71,-305.985,461.374,1113.06,-266.43,451.211,1060.69
1087,0,-268.8,460.204,1109.24,-305.787,462.153,1107.73,-266.371,452.121,1055.25
1088,0,-268.824,461.016,1103.85,-305.964,463.079,1102.13,-266.363,452.667,1049.61
1089,0,-268.828,461.906,1098.2,-305.954,463.719,1096.72,-266.208,453.659,1044.29
1090,0,-268.691,462.605,1092.62,-305.916,464.764,1091.18,-266.226,454.648,1038.83
1091,0,-268.883,463.781,1087.35,-305.901,465.64,1085.78,-266.399,455.447,1033.05
1092,0,-268.701,464.61,1081.7,-305.919,466.425,1080.06,-266.26,455.611,1027.09
1093,0,-268.629,465.351,1075.95,-305.921,467.094,1074.32,-266.445,456.897,1021.87
1094,0,-268.553,466.422,1070.49,-305.946,468.193,1068.9,-266.264,457.943,1016.36
1095,0,-268.775,467.358,1064.98,-305.829,469.128,1063.4,-266.262,458.767,1010.88
1096,0,-268.721,468.315,1059.28,-305.833,470.146,1057.79,-266.174,459.853,1005.32
1097,0,-268.689,469.532,1053.65,-305.895,471.273,1051.98,-266.042,460.396,999.282
1098,0,-268.73,470.754,1047.95,-305.966,472.328,1046.16,-266.091,461.971,993.977
1099,0,-268.728,471.772,1042.05,-305.972,473.661,1040.5,-266.164,462.721,987.572
1100,0,-268.903,473.077,1036.23,-305.943,474.904,1034.63,-266.079,464.127,982.146
1101,0,-268.911,474.379,1030.59,-305.971,475.977,1028.68,-266.179,465.678,976.802
1102,0,-268.815,475.412,1024.57,-305.947,477.183,1022.85,-265.943,466.486,970.727
1103,0,-268.83,476.814,1018.89,-305.886,478.529,1017,-265.995,468.04,965.103
1104,0,-268.842,478.021,1012.79,-305.907,479.749,1011.15,-266.002,468.898,958.921
1105,0,-268.767,479.397,1007.04,-305.967,480.907,1005.22,-266.139,469.78,952.782
1106,0,-268.724,480.678,1001.3,-305.982,482.144,999.217,-266.026,471.166,947.063
1107,0,-268.762,481.691,995.02,-305.891,483.506,993.307,-265.741,472.281,941.182
1108,0,-268.819,482.959,989.114,-305.879,484.507,986.955,-265.647,473.792,935.364
1109,0,-268.633,484.312,983.132,-305.681,485.98,981.068,-265.571,474.832,929.139
1110,0,-268.542,485.619,976.959,-305.719,487.451,975.07,-265.257,476.157,923.318
1111,0,-268.339,486.985,970.755,-305.605,488.614,968.599,-265.389,477.831,917.205
1112,0,-268.193,488.43,964.473,-305.357,489.883,962.321,-264.962,478.534,910.681
1113,0,-268.045,489.648,958.166,-305.096,491.27,956.137,-264.858,479.736,904.383
1114,0,-268.075,490.943,951.738,-305.145,492.678,949.695,-264.655,481.347,898.208
1115,0,-267.857,492.238,945.602,-304.975,493.918,943.279,-264.427,482.262,891.57
1116,0,-267.862,493.362,938.967,-304.901,495.175,936.742,-264.437,483.336,884.922
1117,0,-267.822,494.389,932.417,-304.872,496.341,930.4,-264.713,484.092,877.971
1118,0,-267.656,495.492,925.93,-304.907,497.628,923.982,-264.382,486.242,872.804
1119,0,-267.729,496.754,919.475,-304.919,498.4,917.142,-264.412,487.109,865.852
1120,0,-267.613,497.83,913.07,-304.647,499.476,910.778,-264.038,487.684,859.127
1121,0,-267.449,498.803,906.543,-304.539,500.22,903.988,-264.941,488.717,851.747
1122,0,-267.262,499.509,899.828,-304.339,501.593,897.805,-263.984,489.402,846.182
1123,0,-266.989,500.214,893.5,-304.138,502.247,891.36,-263.591,490.658,839.875
1124,0,-266.86,500.923,887.474,-304.058,502.596,885.01,-263.529,491.103,833.488
1125,0,-266.86,501.715,881.602,-303.927,503.442,878.971,-263.286,491.55,827.369
1126,0,-266.862,501.839,875.451,-303.884,503.913,873.226,-262.962,492.751,821.897
1127,0,-266.859,502.628,870.102,-304.05,504.379,867.435,-263.461,492.785,815.97
1128,0,-266.932,502.92,864.586,-304.079,505.068,862.336,-263.9,493.45,810.855
1129,0,-267.014,503.572,859.791,-304.056,505.329,857.215,-263.757,494.106,805.508
1130,0,-267.147,503.714,854.731,-304.015,505.893,852.617,-263.85,494.236,800.776
1131,0,-266.927,504.145,850.603,-304.22,506.164,848.343,-263.859,494.379,796.37
1132,0,-267.12,504.127,846.57,-304.202,506.473,844.611,-263.438,494.529,792.99
1133,0,-267.091,504.084,843.122,-304.12,506.222,841.097,-264.518,495.398,788.888
1134,0,-267.126,504.063,840.318,-304.093,506.083,838.084,-263.999,494.347,785.705
1135,0,-267.107,504.038,837.786,-304.315,505.95,835.574,-263.966,494.569,783.49
1136,0,-267.139,503.9,835.99,-304.213,505.779,833.637,-264.404,495.635,782.588
1137,0,-267.309,503.786,834.687,-304.25,505.506,832.339,-264.609,494.214,780.741
1138,0,-267.291,503.082,833.719,-304.403,505.068,831.607,-264.215,493.852,779.275
1139,0,-267.36,502.538,833.293,-304.565,504.548,831.137,-264.835,493.077,779.276
1140,0,-267.573,501.892,833.343,-304.751,504.033,831.408,-264.948,492.891,779.231
1141,0,-267.783,501.247,834.019,-304.968,503.218,832.197,-264.908,492.367,780.139
1142,0,-267.883,500.575,835.236,-305.014,502.483,833.344,-264.56,492.002,781.154
1143,0,-268.188,500.036,837.346,-305.185,502.045,835.494,-265.351,491.143,783.474
1144,0,-268.364,499.601,840.109,-305.328,501.199,837.885,-264.971,490.042,785.296
1145,0,-268.272,498.772,843.133,-305.564,500.519,841.112,-265.72,489.836,788.42
1146,0,-268.454,498.092,847.194,-305.623,499.736,844.97,-265.562,489.129,793.071
1147,0,-268.688,497.444,851.775,-305.754,499.116,849.617,-265.549,487.952,797.129
1148,0,-268.805,496.525,856.882,-305.963,498.234,854.862,-265.544,488.037,803.175
1149,0,-269.03,495.534,862.85,-306.121,497.12,860.744,-265.93,486.912,809.08
1150,0,-269.103,494.558,869.637,-306.293,496.353,867.53,-265.749,486.108,814.357
1151,0,-269.319,493.633,876.89,-306.442,495.378,874.839,-265.958,485.059,822.565
1152,0,-269.533,492.653,885.083,-306.502,494.531,882.93,-266.484,484.534,830.684
1153,0,-269.463,491.814,893.624,-306.663,493.535,891.584,-266.116,483.53,839.569
1154,0,-269.629,490.71,903.303,-306.663,492.839,901.27,-266.223,482.958,849.05
1155,0,-269.594,489.9,913.404,-306.634,491.712,911.351,-266.227,482.213,859.384
1156,0,-269.494,488.772,924.309,-306.581,490.665,922.32,-266.144,481.241,870.568
1157,0,-269.196,487.594,936.355,-306.368,489.355,934.218,-266.192,480.285,882.158
1158,0,-269.277,486.098,948.957,-306.292,488.062,946.997,-265.844,478.958,894.826
1159,0,-268.976,484.49,962.503,-306.183,486.425,960.454,-265.69,477.47,908.309
1160,0,-268.747,482.667,977.057,-305.867,484.544,974.822,-265.517,475.805,922.608
1161,0,-268.609,480.423,992.236,-305.512,482.563,990.489,-265.328,474.286,938.152
1162,0,-268.294,478.266,1008.56,-305.437,480.061,1006.49,-265.174,472.125,954.12
1163,0,-268.045,475.586,1025.51,-305.195,477.611,1023.65,-265.06,470.027,971.265
1164,0,-267.746,472.875,1043.43,-304.831,474.852,1041.68,-264.773,467.49,989.207
1165,0,-267.429,469.792,1062.3,-304.619,471.804,1060.56,-264.647,465.113,1008.08
1166,0,-267.251,466.637,1081.99,-304.357,468.295,1080.23,-264.448,462.237,1027.45
1167,0,-266.881,462.918,1102.34,-304.016,464.907,1100.74,-264.31,459.227,1048.03
1168,0,-266.565,459.066,1123.59,-303.803,461.039,1121.91,-264.234,455.706,1069.04
1169,0,-266.269,455.175,1145.07,-303.496,457.047,1143.74,-263.934,452.259,1090.6
1170,0,-265.893,451.009,1167.46,-303.102,452.856,1166.23,-263.808,448.668,1112.85
1171,0,-265.505,446.709,1190.4,-302.728,448.663,1189.24,-263.464,444.791,1135.56
1172,0,-265.213,442.161,1213.54,-302.394,444.099,1212.57,-263.133,441.111,1159.06
1173,0,-264.772,437.53,1237.08,-302.014,439.436,1236.22,-263.05,436.971,1182.26
1174,0,-264.372,432.748,1260.61,-301.634,434.749,1260.08,-262.771,432.704,1206.05
1175,0,-263.909,428.122,1284.27,-301.147,429.995,1283.57,-262.443,428.638,1229.55
1176,0,-263.525,423.387,1307.24,-300.818,425.258,1306.58,-262.207,424.509,1252.4
1177,0,-263.324,418.636,1329.65,-300.539,420.221,1329.08,-262.116,420.497,1274.86
1178,0,-263.072,413.827,1351.31,-300.277,415.352,1350.61,-261.855,416.469,1296.74
1179,0,-262.999,408.856,1372.22,-300.157,410.544,1371.57,-261.79,412.07,1317.43
1180,0,-263.02,404.05,1392.26,-300.081,405.661,1391.59,-261.845,407.724,1337.6
1181,0,-262.976,399.239,1411.43,-300.068,400.76,1410.84,-261.83,403.347,1356.58
1182,0,-263.024,394.284,1429.32,-300.153,395.817,1428.92,-261.861,398.812,1374.64
1183,0,-263.015,389.067,1446.13,-300.218,390.524,1445.53,-261.78,393.819,1391.36
1184,0,-262.825,383.879,1461.71,-300.091,385.215,1461.02,-261.741,388.816,1406.9
